ucb,ts,ovr,egr,egr2,agr,agr2,efr,ac,aac,sft
23,23,23,23,26,28,23,21,21,21,24
21,21,21,23,23,24,25,20,20,20,20
28,28,28,34,29,21,26,21,21,21,29
26,26,26,27,26,25,25,19,19,19,27
22,22,22,26,25,26,23,18,18,18,22
25,25,25,23,27,21,23,18,18,18,27
27,27,27,27,26,26,29,21,21,21,28
29,29,29,25,26,25,29,18,18,18,27
27,27,27,27,24,25,27,17,17,17,27
29,29,29,28,30,24,30,18,18,18,29
24,24,24,28,29,28,22,18,18,18,22
26,26,26,26,25,22,23,21,21,21,26
27,27,27,26,29,26,28,21,21,21,29
24,24,24,27,27,24,24,18,18,18,25
27,27,27,29,29,27,26,18,18,18,23
32,32,32,30,28,28,33,17,17,17,31
23,23,23,22,27,23,21,18,18,18,27
24,24,24,24,20,21,24,18,18,18,24
24,24,24,21,22,25,20,18,18,18,24
23,23,23,22,22,23,25,18,18,18,25
21,21,21,21,20,29,20,18,18,18,20
19,19,19,20,21,26,20,18,18,18,18
25,25,25,26,26,28,25,17,17,17,25
30,30,30,27,29,23,30,18,18,18,29
23,23,23,23,25,23,23,18,18,18,23
25,25,25,24,25,23,22,18,18,18,24
30,30,30,31,30,28,30,18,18,18,30
28,28,28,29,28,27,29,18,18,18,30
26,26,26,25,27,25,27,18,18,18,26
26,26,26,25,25,23,24,17,17,17,26
32,32,32,33,32,23,29,18,18,18,33
24,24,24,24,22,23,23,18,18,18,24
22,22,22,23,21,26,23,18,18,18,22
24,24,24,24,22,26,25,18,18,18,24
33,33,33,34,29,33,35,18,18,18,33
27,27,27,28,24,32,27,18,18,18,25
23,23,23,22,24,26,25,17,17,17,22
23,23,23,24,22,27,23,18,18,18,22
24,24,24,23,24,26,25,18,18,18,24
27,27,27,25,25,26,25,18,18,18,28
24,24,24,23,26,28,25,18,18,18,25
26,26,26,25,24,18,26,18,18,18,25
17,17,17,18,19,17,17,18,18,18,19
30,30,30,29,26,23,29,17,17,17,32
28,28,28,28,31,30,28,18,18,18,30
22,22,22,23,21,25,22,18,18,18,23
25,25,25,26,26,23,25,18,18,18,25
26,26,26,28,26,21,26,18,18,18,25
21,21,21,22,22,22,21,18,18,18,21
24,24,24,27,25,25,25,18,18,18,27
24,24,24,24,20,25,21,17,17,17,24
24,24,24,26,23,26,24,18,18,18,24
21,21,21,24,22,25,22,18,18,18,22
23,23,23,23,25,22,22,18,18,18,23
26,26,26,27,26,25,28,18,18,18,26
27,27,27,29,29,20,26,18,18,18,27
23,23,23,25,25,29,26,18,18,18,26
21,21,21,21,22,26,20,17,17,17,21
25,25,25,25,26,18,22,18,18,18,25
28,28,28,29,27,22,25,18,18,18,28
20,20,20,24,24,27,18,18,18,18,20
17,17,17,15,18,22,18,18,18,18,18
27,27,27,27,29,23,27,18,18,18,27
31,31,31,32,31,27,32,18,18,18,30
31,31,31,33,32,21,31,17,17,17,31
20,20,20,21,21,26,19,18,18,18,20
22,22,22,22,21,23,22,18,18,18,23
21,21,21,20,26,30,21,18,18,18,21
20,20,20,20,20,29,19,18,18,18,22
28,28,28,30,29,30,30,18,18,18,27
24,24,24,21,25,26,23,18,18,18,23
25,25,25,23,24,22,26,17,17,17,24
29,29,29,30,26,27,29,18,18,18,29
23,23,23,22,23,23,21,18,18,18,22
26,26,26,27,23,24,26,18,18,18,26
21,21,21,22,22,31,22,18,18,18,21
26,26,26,23,27,26,27,18,18,18,26
25,25,25,24,23,25,24,18,18,18,25
25,25,25,25,26,27,24,17,17,17,25
26,26,26,26,27,21,27,18,18,18,25
22,22,22,25,21,20,22,18,18,18,22
26,26,26,25,25,28,25,18,18,18,26
21,21,21,21,21,20,21,18,18,18,20
18,18,18,19,20,18,19,18,18,18,18
21,21,21,20,23,21,21,18,18,18,21
16,16,16,16,16,27,16,17,17,17,16
27,27,27,27,24,22,26,18,18,18,27
30,30,30,29,30,30,30,18,18,18,30
25,25,25,25,28,24,27,18,18,18,24
26,26,26,23,24,27,26,18,18,18,26
31,31,31,32,35,23,32,18,18,18,31
27,27,27,29,26,25,27,18,18,18,27
29,29,29,28,27,25,29,17,17,17,29
29,29,29,27,28,24,30,18,18,18,29
27,27,27,26,28,26,26,18,18,18,27
25,25,25,26,27,26,25,18,18,18,26
19,19,19,20,24,23,18,18,18,18,19
30,30,30,29,27,33,31,18,18,18,31
22,22,22,22,24,24,22,18,18,18,22
22,22,22,24,20,24,22,17,17,17,23
25,25,25,26,24,21,24,18,18,18,25
28,28,28,26,26,25,28,18,18,18,28
25,25,25,23,27,20,25,18,18,18,25
25,25,25,24,26,24,25,18,18,18,24
19,19,19,22,22,23,19,18,18,18,19
30,30,30,30,25,15,30,18,18,18,30
29,29,29,30,28,29,29,17,17,17,29
27,27,27,28,31,19,26,18,18,18,27
24,24,24,25,26,28,24,18,18,18,23
24,24,24,22,24,24,23,18,18,18,24
24,24,24,22,27,23,24,18,18,18,24
23,23,23,23,21,24,22,18,18,18,23
20,20,20,21,23,25,19,18,18,18,20
31,31,31,31,28,32,30,17,17,17,31
25,25,25,26,26,19,24,18,18,18,25
22,22,22,24,27,30,24,18,18,18,22
26,26,26,27,26,26,25,18,18,18,26
23,23,23,21,25,26,24,18,18,18,22
18,18,18,18,21,17,18,18,18,18,18
26,26,26,26,27,26,26,18,18,18,26
28,28,28,30,28,25,28,17,17,17,29
23,23,23,23,18,25,23,18,18,18,22
23,23,23,24,23,16,23,18,18,18,23
21,21,21,20,21,26,22,18,18,18,22
31,31,31,31,29,25,31,18,18,18,31
27,27,27,26,28,23,27,18,18,18,27
22,22,22,19,24,20,22,18,18,18,22
27,27,27,28,28,25,27,17,17,17,27
17,17,17,18,16,25,17,18,18,18,17
26,26,26,25,26,26,26,18,18,18,26
23,23,23,22,25,19,23,18,18,18,23
27,27,27,27,22,24,27,18,18,18,26
28,28,28,29,29,25,28,18,18,18,27
19,19,19,18,21,23,19,18,18,18,19
27,27,27,26,28,34,26,17,17,17,27
19,19,19,19,21,21,20,18,18,18,19
23,23,23,23,23,22,22,18,18,18,23
25,25,25,25,26,22,25,18,18,18,25
28,28,28,27,29,28,28,18,18,18,28
24,24,24,24,25,25,24,18,18,18,24
24,24,24,24,24,22,25,18,18,18,24
26,26,26,26,23,25,27,17,17,17,25
24,24,24,22,29,23,24,18,18,18,24
21,21,21,19,22,25,21,18,18,18,21
20,20,20,19,20,22,21,18,18,18,20
20,20,20,21,19,19,20,18,18,18,20
24,24,24,25,26,25,25,18,18,18,24
20,20,20,21,21,21,20,18,18,18,20
24,24,24,24,23,25,24,17,17,17,24
25,25,25,26,28,24,25,18,18,18,25
23,23,23,23,23,20,23,18,18,18,24
23,23,23,22,24,23,22,18,18,18,23
25,25,25,29,26,29,25,18,18,18,25
26,26,26,27,25,25,25,18,18,18,27
24,24,24,27,27,22,24,18,18,18,23
28,28,28,29,29,24,28,17,17,17,29
26,26,26,26,26,25,26,18,18,18,26
23,23,23,23,22,22,23,18,18,18,23
34,34,34,34,35,33,34,18,18,18,34
28,28,28,30,29,29,28,18,18,18,28
26,26,26,26,27,26,25,18,18,18,26
25,25,25,26,24,25,25,18,18,18,25
26,26,26,27,26,22,26,17,17,17,26
30,30,30,28,29,27,30,18,18,18,30
27,27,27,28,28,22,27,18,18,18,28
22,22,22,23,25,25,22,18,18,18,22
29,29,29,28,27,28,27,18,18,18,29
22,22,22,24,25,22,22,18,18,18,22
30,30,30,30,29,25,30,18,18,18,30
28,28,28,28,29,29,28,17,17,17,28
27,27,27,27,27,28,27,18,18,18,27
24,24,24,23,23,23,25,18,18,18,24
28,28,28,27,26,26,28,18,18,18,28
28,28,28,27,28,24,28,18,18,18,28
16,16,16,17,18,20,16,18,18,18,16
22,22,22,24,27,21,22,18,18,18,23
25,25,25,26,25,24,25,17,17,17,25
26,26,26,25,26,20,26,18,18,18,26
24,24,24,24,26,24,25,17,17,17,24
32,32,32,33,30,32,32,15,15,15,32
26,26,26,27,28,26,26,15,15,15,26
27,27,27,28,28,24,26,16,16,16,27
28,28,28,30,30,23,28,15,15,15,28
23,23,23,24,24,22,23,15,15,15,23
22,22,22,23,21,24,22,16,16,16,22
24,24,24,24,21,34,24,16,16,16,25
22,22,22,22,21,21,22,15,15,15,22
27,27,27,26,24,26,27,15,15,15,27
23,23,23,23,26,30,23,15,15,15,23
19,19,19,19,22,24,19,16,16,16,19
20,20,20,19,22,23,21,14,14,14,20
24,24,24,24,25,23,24,14,14,14,24
22,22,22,23,24,21,22,13,13,13,22
24,24,24,25,23,29,24,14,14,14,24
26,26,26,24,23,26,27,13,13,13,26
23,23,23,24,25,22,23,14,14,14,23
22,22,22,22,21,29,22,14,14,14,22
27,27,27,27,27,21,28,14,14,14,27
29,29,29,29,30,18,29,13,13,13,29
23,23,23,24,23,30,23,14,14,14,23
21,21,21,19,20,24,20,13,13,13,21
30,30,30,29,31,26,30,14,14,14,30
27,27,27,29,28,28,27,14,14,14,28
26,26,26,28,27,27,26,13,13,13,26
25,25,25,26,27,28,25,14,14,14,25
23,23,23,24,24,29,24,14,14,14,23
25,25,25,25,24,27,25,16,16,16,25
13,13,13,11,11,14,13,19,19,19,13
