ucb,ts,ovr,egr,egr2,agr,agr2,efr,ac,aac,sft
28,28,28,27,26,24,27,7,7,7,29
28,28,28,26,25,20,26,6,6,6,28
26,26,26,27,25,22,27,6,6,6,26
24,24,24,24,25,19,24,6,6,6,25
26,26,26,27,31,27,26,7,7,7,26
24,24,24,24,24,29,25,6,6,6,24
22,22,22,20,21,20,22,6,6,6,23
24,24,24,21,21,24,25,6,6,6,21
27,27,27,25,24,24,28,7,7,7,26
25,25,25,24,20,27,25,6,6,6,25
25,25,25,26,25,25,25,6,6,6,24
26,26,26,27,27,26,26,6,6,6,26
24,24,24,21,23,30,25,7,7,7,24
24,24,24,25,21,28,23,6,6,6,24
23,23,23,26,25,23,24,6,6,6,23
28,28,28,28,29,28,27,6,6,6,28
21,21,21,23,22,22,20,7,7,7,22
24,24,24,25,21,26,24,6,6,6,24
28,28,28,29,27,26,27,6,6,6,28
27,27,27,27,27,20,27,6,6,6,26
23,23,23,22,21,23,24,7,7,7,25
25,25,25,28,27,27,25,6,6,6,25
25,25,25,23,23,22,23,6,6,6,25
25,25,25,25,22,28,24,6,6,6,25
23,23,23,22,23,23,23,7,7,7,23
27,27,27,27,26,24,27,6,6,6,26
18,18,18,17,20,21,18,6,6,6,18
31,31,31,32,31,25,32,6,6,6,31
16,16,16,14,16,13,15,5,5,5,17
