ucb,ts,ovr,egr,egr2,agr,agr2,efr,ac,aac,sft
22,22,22,22,25,23,22,14,14,14,22
16,16,16,18,16,20,17,14,14,14,16
23,23,23,23,20,20,24,14,14,14,22
22,22,22,20,21,19,22,14,14,14,22
24,24,24,24,25,20,24,15,15,15,24
21,21,21,20,19,27,22,15,15,15,21
26,26,26,27,23,25,26,14,14,14,26
22,22,22,19,20,23,23,14,14,14,22
22,22,22,23,23,25,22,14,14,14,22
21,21,21,21,22,22,21,14,14,14,21
25,25,25,26,28,24,25,14,14,14,25
20,20,20,20,22,27,20,15,15,15,21
22,22,22,21,25,24,23,15,15,15,22
25,25,25,25,24,23,25,14,14,14,25
28,28,28,29,29,27,27,14,14,14,29
26,26,26,27,27,24,26,14,14,14,25
31,31,31,30,30,21,31,14,14,14,30
22,22,22,22,24,27,22,14,14,14,22
22,22,22,24,19,23,22,15,15,15,22
29,29,29,29,30,26,29,15,15,15,29
26,26,26,26,25,25,26,14,14,14,26
27,27,27,27,26,25,26,13,13,13,27
23,23,23,24,24,23,23,10,10,10,23
26,26,26,27,28,22,26,7,7,7,26
24,24,24,22,25,27,24,8,8,8,24
8,8,8,8,10,9,8,9,9,9,8
